Wilayah;Tahun;Perkotaan_Perdesaan;Kondisi;Status;total_WERT
Kota Bekasi;2022;Perkotaan;Berwarna;Tidak;827428,0618
Kota Bogor;2022;Perkotaan;Berwarna;Tidak;310004,7273
Kota Cimahi;2022;Perkotaan;Berwarna;Tidak;172611,8424
Kota Cirebon;2022;Perkotaan;Berwarna;Tidak;90206,12065
Kota Depok;2022;Perkotaan;Berwarna;Tidak;655148,5969
Kota Sukabumi;2022;Perkotaan;Berwarna;Tidak;87965,15534
Kota Tasikmalaya;2022;Perkotaan;Berwarna;Tidak;178632,388
Kuningan;2022;Perkotaan;Berwarna;Tidak;169324,592
Majalengka;2022;Perkotaan;Berwarna;Tidak;207388,1754
Pangandaran;2022;Perkotaan;Berwarna;Tidak;49304,98215
Purwakarta;2022;Perkotaan;Berwarna;Tidak;177561,6178
Subang;2022;Perkotaan;Berwarna;Tidak;224994,4704
Sukabumi;2022;Perkotaan;Berwarna;Tidak;397106,9253
Sumedang;2022;Perkotaan;Berwarna;Tidak;192002,5664
Tasikmalaya;2022;Perkotaan;Berwarna;Tidak;209562,1661
Jawa Barat;2022;Perkotaan;Keruh;Tidak;13839817,47
Kota Banjar;2022;Perkotaan;Keruh;Tidak;42269,02565
Kota Bekasi;2022;Perkotaan;Keruh;Tidak;820799,1018
Kota Bogor;2022;Perkotaan;Keruh;Tidak;308126,1106
Kota Cimahi;2022;Perkotaan;Keruh;Tidak;172096,7731
Kota Cirebon;2022;Perkotaan;Keruh;Tidak;89425,14059
Kota Depok;2022;Perkotaan;Keruh;Tidak;650837,6491
Kota Sukabumi;2022;Perkotaan;Keruh;Tidak;86497,06138
Kota Tasikmalaya;2022;Perkotaan;Keruh;Tidak;182537,7877
Kuningan;2022;Perkotaan;Keruh;Tidak;168976,813
Majalengka;2022;Perkotaan;Keruh;Tidak;206745,4576
Pangandaran;2022;Perkotaan;Keruh;Tidak;50474,92001
Purwakarta;2022;Perkotaan;Keruh;Tidak;171720,8216
Subang;2022;Perkotaan;Keruh;Tidak;217531,4407
Sukabumi;2022;Perkotaan;Keruh;Tidak;395238,1357
Sumedang;2022;Perkotaan;Keruh;Tidak;190684,1754
Tasikmalaya;2022;Perkotaan;Keruh;Tidak;209177,8765
Jawa Barat;2023;Perkotaan;Berasa;Tidak;13661467,22
Kota Bekasi;2023;Perkotaan;Berasa;Tidak;748362,0557
Kota Bogor;2023;Perkotaan;Berasa;Tidak;276588,5544
Kota Cimahi;2023;Perkotaan;Berasa;Tidak;157366,204
Kota Cirebon;2023;Perkotaan;Berasa;Tidak;89465,37016
Kota Depok;2023;Perkotaan;Berasa;Tidak;593531,3343
Kota Sukabumi;2023;Perkotaan;Berasa;Tidak;91370,74213
Kota Tasikmalaya;2023;Perkotaan;Berasa;Tidak;187631,1488
Kuningan;2023;Perkotaan;Berasa;Tidak;176763,2781
Majalengka;2023;Perkotaan;Berasa;Tidak;241525,8413
Pangandaran;2023;Perkotaan;Berasa;Tidak;57105
Purwakarta;2023;Perkotaan;Berasa;Tidak;189092,1274
Subang;2023;Perkotaan;Berasa;Tidak;226696,098
Sukabumi;2023;Perkotaan;Berasa;Tidak;430878,8913
Sumedang;2023;Perkotaan;Berasa;Tidak;206317,9679
Tasikmalaya;2023;Perkotaan;Berasa;Tidak;216048,6782
Jawa Barat;2023;Perkotaan;Berbau;Tidak;13683671,57
Kota Bekasi;2023;Perkotaan;Berbau;Tidak;745496,2083
Kota Bogor;2023;Perkotaan;Berbau;Tidak;271576,4106
Kota Cimahi;2023;Perkotaan;Berbau;Tidak;156043,4523
Kota Cirebon;2023;Perkotaan;Berbau;Tidak;89472,94494
Kota Depok;2023;Perkotaan;Berbau;Tidak;590736,2145
Kota Sukabumi;2023;Perkotaan;Berbau;Tidak;91021,39939
Kota Tasikmalaya;2023;Perkotaan;Berbau;Tidak;185217,8515
Kuningan;2023;Perkotaan;Berbau;Tidak;177550,9641
Majalengka;2023;Perkotaan;Berbau;Tidak;241742,2472
Pangandaran;2023;Perkotaan;Berbau;Tidak;57105
Purwakarta;2023;Perkotaan;Berbau;Tidak;189619,3737
Subang;2023;Perkotaan;Berbau;Tidak;226696,098
Sukabumi;2023;Perkotaan;Berbau;Tidak;429110,1041
Sumedang;2023;Perkotaan;Berbau;Tidak;206317,9679
Tasikmalaya;2023;Perkotaan;Berbau;Tidak;216048,6782
Jawa Barat;2023;Perkotaan;Berbusa;Tidak;13759412,47
Kota Bekasi;2023;Perkotaan;Berbusa;Tidak;753882,1179
Kota Bogor;2023;Perkotaan;Berbusa;Tidak;278025,0477
Kota Cimahi;2023;Perkotaan;Berbusa;Tidak;158228,8399
Kota Cirebon;2023;Perkotaan;Berbusa;Tidak;89472,94494
Kota Depok;2023;Perkotaan;Berbusa;Tidak;600213,7929
Kota Sukabumi;2023;Perkotaan;Berbusa;Tidak;91322,93455
Kota Tasikmalaya;2023;Perkotaan;Berbusa;Tidak;189186,2264
Kuningan;2023;Perkotaan;Berbusa;Tidak;178016,7816
Majalengka;2023;Perkotaan;Berbusa;Tidak;242064,3002
Pangandaran;2023;Perkotaan;Berbusa;Tidak;57105
Purwakarta;2023;Perkotaan;Berbusa;Tidak;189880,8532
Subang;2023;Perkotaan;Berbusa;Tidak;227049,925
Sukabumi;2023;Perkotaan;Berbusa;Tidak;430878,8913
Sumedang;2023;Perkotaan;Berbusa;Tidak;206317,9679
Tasikmalaya;2023;Perkotaan;Berbusa;Tidak;216048,6782
Jawa Barat;2023;Perkotaan;Berwarna;Tidak;13632797,11
Kota Banjar;2023;Perkotaan;Berwarna;Tidak;49381,24173
Kota Bekasi;2023;Perkotaan;Berwarna;Tidak;746444,5378
Kota Bogor;2023;Perkotaan;Berwarna;Tidak;277204,8513
Kota Cimahi;2023;Perkotaan;Berwarna;Tidak;155774,0527
Kota Cirebon;2023;Perkotaan;Berwarna;Tidak;89472,94494
Kota Depok;2023;Perkotaan;Berwarna;Tidak;590465,514
Kota Sukabumi;2023;Perkotaan;Berwarna;Tidak;91062,32456
Kota Tasikmalaya;2023;Perkotaan;Berwarna;Tidak;186057,5897
Kuningan;2023;Perkotaan;Berwarna;Tidak;176903,1806
Majalengka;2023;Perkotaan;Berwarna;Tidak;241525,8413
Pangandaran;2023;Perkotaan;Berwarna;Tidak;56731,27062
Purwakarta;2023;Perkotaan;Berwarna;Tidak;188989,0123
Subang;2023;Perkotaan;Berwarna;Tidak;227049,925
Sukabumi;2023;Perkotaan;Berwarna;Tidak;430878,8913
Sumedang;2023;Perkotaan;Berwarna;Tidak;205693,7642
Tasikmalaya;2023;Perkotaan;Berwarna;Tidak;215495,1878
Jawa Barat;2023;Perkotaan;Keruh;Tidak;13574104,22
Kota Banjar;2023;Perkotaan;Keruh;Tidak;49601,75611
Kota Bekasi;2023;Perkotaan;Keruh;Tidak;744648,3785
Kota Bogor;2023;Perkotaan;Keruh;Tidak;274977,9215
Kota Cimahi;2023;Perkotaan;Keruh;Tidak;155976,9789
Kota Cirebon;2023;Perkotaan;Keruh;Tidak;89472,94494
Kota Depok;2023;Perkotaan;Keruh;Tidak;589240,7975
Kota Sukabumi;2023;Perkotaan;Keruh;Tidak;89085,89555
Kota Tasikmalaya;2023;Perkotaan;Keruh;Tidak;184886,008
Kuningan;2023;Perkotaan;Keruh;Tidak;175655,5232
Majalengka;2023;Perkotaan;Keruh;Tidak;241620,5007
Pangandaran;2023;Perkotaan;Keruh;Tidak;57007,07209
Purwakarta;2023;Perkotaan;Keruh;Tidak;188622,7524
Subang;2023;Perkotaan;Keruh;Tidak;225441,1693
Sukabumi;2023;Perkotaan;Keruh;Tidak;428237,1156
Sumedang;2023;Perkotaan;Keruh;Tidak;205258,3623
Tasikmalaya;2023;Perkotaan;Keruh;Tidak;213866,8083
Jawa Barat;2019;Perkotaan;Berasa;Ya;178525,1603
Kota Bekasi;2019;Perkotaan;Berasa;Ya;4578,859024
Kota Bogor;2019;Perkotaan;Berasa;Ya;6650,047409
Kota Cimahi;2019;Perkotaan;Berasa;Ya;379,7445297
Kota Cirebon;2019;Perkotaan;Berasa;Ya;288,5034943
Kota Depok;2019;Perkotaan;Berasa;Ya;12032,05154
Kota Sukabumi;2019;Perkotaan;Berasa;Ya;626,3399506
Kota Tasikmalaya;2019;Perkotaan;Berasa;Ya;299,1321106
Kuningan;2019;Perkotaan;Berasa;Ya;1361,128784
Majalengka;2019;Perkotaan;Berasa;Ya;1650,919861
Pangandaran;2019;Perkotaan;Berasa;Ya;2445,980446
Purwakarta;2019;Perkotaan;Berasa;Ya;3220,233574
Subang;2019;Perkotaan;Berasa;Ya;373,1169128
Sukabumi;2019;Perkotaan;Berasa;Ya;1216,680054
Sumedang;2019;Perkotaan;Berasa;Ya;1819,381622
Jawa Barat;2019;Perkotaan;Berbau;Ya;172343,654
Kota Bekasi;2019;Perkotaan;Berbau;Ya;13318,89807
Kota Bogor;2019;Perkotaan;Berbau;Ya;3639,233154
Kota Cimahi;2019;Perkotaan;Berbau;Ya;868,7838287
Kota Cirebon;2019;Perkotaan;Berbau;Ya;77,2408371
Kota Depok;2019;Perkotaan;Berbau;Ya;16991,83832
Kota Sukabumi;2019;Perkotaan;Berbau;Ya;3092,528137
Kota Tasikmalaya;2019;Perkotaan;Berbau;Ya;1787,509933
Kuningan;2019;Perkotaan;Berbau;Ya;4300,691071
Majalengka;2019;Perkotaan;Berbau;Ya;1896,052521
Pangandaran;2019;Perkotaan;Berbau;Ya;700,4411774
Purwakarta;2019;Perkotaan;Berbau;Ya;1336,365936
Subang;2019;Perkotaan;Berbau;Ya;373,1169128
Sukabumi;2019;Perkotaan;Berbau;Ya;712,9749756
Sumedang;2019;Perkotaan;Berbau;Ya;1106,682709
Tasikmalaya;2019;Perkotaan;Berbau;Ya;1382,40625
Jawa Barat;2019;Perkotaan;Berbusa;Ya;42518,15541
Kota Bekasi;2019;Perkotaan;Berbusa;Ya;1738,863403
Kota Bogor;2019;Perkotaan;Berbusa;Ya;1893,588898
Kota Cimahi;2019;Perkotaan;Berbusa;Ya;301,0326843
Kota Depok;2019;Perkotaan;Berbusa;Ya;4680,597824
Kota Sukabumi;2019;Perkotaan;Berbusa;Ya;626,3399506
Kota Tasikmalaya;2019;Perkotaan;Berbusa;Ya;604,4860535
Kuningan;2019;Perkotaan;Berbusa;Ya;1207,015411
Majalengka;2019;Perkotaan;Berbusa;Ya;343,6143494
Pangandaran;2019;Perkotaan;Berbusa;Ya;188,9428558
Sumedang;2019;Perkotaan;Berbusa;Ya;306,709137
Jawa Barat;2019;Perkotaan;Berwarna;Ya;176185,4947
Kota Bekasi;2019;Perkotaan;Berwarna;Ya;6533,160965
Kota Bogor;2019;Perkotaan;Berwarna;Ya;2079,862625
Kota Cimahi;2019;Perkotaan;Berwarna;Ya;2376,210823
Kota Depok;2019;Perkotaan;Berwarna;Ya;15855,01686
Kota Sukabumi;2019;Perkotaan;Berwarna;Ya;2404,831108
Kota Tasikmalaya;2019;Perkotaan;Berwarna;Ya;1536,453491
Kuningan;2019;Perkotaan;Berwarna;Ya;3857,343323
Majalengka;2019;Perkotaan;Berwarna;Ya;3477,989151
Pangandaran;2019;Perkotaan;Berwarna;Ya;650,7997131
Purwakarta;2019;Perkotaan;Berwarna;Ya;4181,265991
Sukabumi;2019;Perkotaan;Berwarna;Ya;2597,138306
Sumedang;2019;Perkotaan;Berwarna;Ya;1039,742157
Jawa Barat;2019;Perkotaan;Keruh;Ya;274961,3652
Kota Banjar;2019;Perkotaan;Keruh;Ya;967,0913467
Kota Bekasi;2019;Perkotaan;Keruh;Ya;15468,25636
Kota Bogor;2019;Perkotaan;Keruh;Ya;5093,404877
Kota Cimahi;2019;Perkotaan;Keruh;Ya;1658,618668
Kota Depok;2019;Perkotaan;Keruh;Ya;18570,50348
Kota Sukabumi;2019;Perkotaan;Keruh;Ya;1501,751099
Kota Tasikmalaya;2019;Perkotaan;Keruh;Ya;4592,05748
Kuningan;2019;Perkotaan;Keruh;Ya;9027,62114
Majalengka;2019;Perkotaan;Keruh;Ya;4159,753891
Pangandaran;2019;Perkotaan;Keruh;Ya;927,8096704
Purwakarta;2019;Perkotaan;Keruh;Ya;6954,456848
Subang;2019;Perkotaan;Keruh;Ya;3592,084625
Sukabumi;2019;Perkotaan;Keruh;Ya;2351,333374
Sumedang;2019;Perkotaan;Keruh;Ya;647,3157043
Jawa Barat;2020;Perkotaan;Berasa;Ya;168815,6558
Kota Bekasi;2020;Perkotaan;Berasa;Ya;11701,21523
Kota Bogor;2020;Perkotaan;Berasa;Ya;7393,894241
Kota Cimahi;2020;Perkotaan;Berasa;Ya;1143,118011
Kota Cirebon;2020;Perkotaan;Berasa;Ya;565,6357269
Kota Depok;2020;Perkotaan;Berasa;Ya;14985,8528
Kota Sukabumi;2020;Perkotaan;Berasa;Ya;1609,377441
Kota Tasikmalaya;2020;Perkotaan;Berasa;Ya;1023,207596
Kuningan;2020;Perkotaan;Berasa;Ya;611,2507935
Majalengka;2020;Perkotaan;Berasa;Ya;1654,765251
Pangandaran;2020;Perkotaan;Berasa;Ya;850,8265991
Purwakarta;2020;Perkotaan;Berasa;Ya;6391,175514
Subang;2020;Perkotaan;Berasa;Ya;643,8320923
Sukabumi;2020;Perkotaan;Berasa;Ya;916,6386719
Sumedang;2020;Perkotaan;Berasa;Ya;306,9361267
Tasikmalaya;2020;Perkotaan;Berasa;Ya;2748,434204
Jawa Barat;2020;Perkotaan;Berbau;Ya;141753,9734
Kota Bekasi;2020;Perkotaan;Berbau;Ya;7921,289978
Kota Bogor;2020;Perkotaan;Berbau;Ya;4810,41153
Kota Cimahi;2020;Perkotaan;Berbau;Ya;2279,187836
Kota Cirebon;2020;Perkotaan;Berbau;Ya;1219,485008
Kota Depok;2020;Perkotaan;Berbau;Ya;11186,19356
Kota Sukabumi;2020;Perkotaan;Berbau;Ya;2090,610001
Kota Tasikmalaya;2020;Perkotaan;Berbau;Ya;1431,11348
Kuningan;2020;Perkotaan;Berbau;Ya;2613,811218
Majalengka;2020;Perkotaan;Berbau;Ya;4910,029076
Purwakarta;2020;Perkotaan;Berbau;Ya;948,6880798
Subang;2020;Perkotaan;Berbau;Ya;3266,143433
Sukabumi;2020;Perkotaan;Berbau;Ya;2427,641174
Sumedang;2020;Perkotaan;Berbau;Ya;556,6163483
Tasikmalaya;2020;Perkotaan;Berbau;Ya;4546,427551
Jawa Barat;2020;Perkotaan;Berbusa;Ya;37724,60703
Kota Bekasi;2020;Perkotaan;Berbusa;Ya;2006,78363
Kota Bogor;2020;Perkotaan;Berbusa;Ya;1999,151031
Kota Cimahi;2020;Perkotaan;Berbusa;Ya;1052,255508
Kota Cirebon;2020;Perkotaan;Berbusa;Ya;449,7197418
Kota Depok;2020;Perkotaan;Berbusa;Ya;3479,55545
Kota Sukabumi;2020;Perkotaan;Berbusa;Ya;180,5307159
Kota Tasikmalaya;2020;Perkotaan;Berbusa;Ya;807,7657776
Majalengka;2020;Perkotaan;Berbusa;Ya;2643,420258
Sukabumi;2020;Perkotaan;Berbusa;Ya;916,6386719
Sumedang;2020;Perkotaan;Berbusa;Ya;306,9361267
Tasikmalaya;2020;Perkotaan;Berbusa;Ya;3658,079102
Jawa Barat;2020;Perkotaan;Berwarna;Ya;165823,9177
Kota Banjar;2020;Perkotaan;Berwarna;Ya;183,9328957
Kota Bekasi;2020;Perkotaan;Berwarna;Ya;8191,46875
Kota Bogor;2020;Perkotaan;Berwarna;Ya;5136,51963
Kota Cimahi;2020;Perkotaan;Berwarna;Ya;1907,488312
Kota Cirebon;2020;Perkotaan;Berwarna;Ya;1141,669037
Kota Depok;2020;Perkotaan;Berwarna;Ya;6566,397964
Kota Sukabumi;2020;Perkotaan;Berwarna;Ya;2284,930466
Kota Tasikmalaya;2020;Perkotaan;Berwarna;Ya;1876,382431
Kuningan;2020;Perkotaan;Berwarna;Ya;5145,414825
Majalengka;2020;Perkotaan;Berwarna;Ya;3202,553848
Subang;2020;Perkotaan;Berwarna;Ya;1938,063416
Sukabumi;2020;Perkotaan;Berwarna;Ya;2427,641174
Sumedang;2020;Perkotaan;Berwarna;Ya;556,6163483
Tasikmalaya;2020;Perkotaan;Berwarna;Ya;3658,079102
Jawa Barat;2020;Perkotaan;Keruh;Ya;280553,3532
Kota Banjar;2020;Perkotaan;Keruh;Ya;608,9173355
Kota Bekasi;2020;Perkotaan;Keruh;Ya;15039,02682
Kota Bogor;2020;Perkotaan;Keruh;Ya;6175,913315
Kota Cimahi;2020;Perkotaan;Keruh;Ya;2666,77298
Kota Cirebon;2020;Perkotaan;Keruh;Ya;651,5565948
Kota Depok;2020;Perkotaan;Keruh;Ya;7365,305893
Kota Sukabumi;2020;Perkotaan;Keruh;Ya;2412,562836
Kota Tasikmalaya;2020;Perkotaan;Keruh;Ya;2512,109695
Kuningan;2020;Perkotaan;Keruh;Ya;6294,118378
Majalengka;2020;Perkotaan;Keruh;Ya;5672,719238
Pangandaran;2020;Perkotaan;Keruh;Ya;42,20814896
Purwakarta;2020;Perkotaan;Keruh;Ya;1429,576691
Subang;2020;Perkotaan;Keruh;Ya;2540,384094
Sukabumi;2020;Perkotaan;Keruh;Ya;5950,633545
Sumedang;2020;Perkotaan;Keruh;Ya;857,16745
Tasikmalaya;2020;Perkotaan;Keruh;Ya;5552,612473
Jawa Barat;2021;Perkotaan;Berasa;Ya;169249,2047
Kota Bekasi;2021;Perkotaan;Berasa;Ya;528,9351196
Kota Bogor;2021;Perkotaan;Berasa;Ya;7806,635681
Kota Cimahi;2021;Perkotaan;Berasa;Ya;355,5807352
Kota Cirebon;2021;Perkotaan;Berasa;Ya;193,4976883
Kota Depok;2021;Perkotaan;Berasa;Ya;13714,7457
Kota Sukabumi;2021;Perkotaan;Berasa;Ya;713,7528152
Kota Tasikmalaya;2021;Perkotaan;Berasa;Ya;2184,978546
Kuningan;2021;Perkotaan;Berasa;Ya;5808,597656
Majalengka;2021;Perkotaan;Berasa;Ya;634,8399506
Pangandaran;2021;Perkotaan;Berasa;Ya;4152,548027
Purwakarta;2021;Perkotaan;Berasa;Ya;3102,613525
Subang;2021;Perkotaan;Berasa;Ya;1038,560547
Sukabumi;2021;Perkotaan;Berasa;Ya;588,2125854
Jawa Barat;2021;Perkotaan;Berbau;Ya;125884,0355
Kota Bekasi;2021;Perkotaan;Berbau;Ya;3027,75885
Kota Bogor;2021;Perkotaan;Berbau;Ya;1692,082977
Kota Cimahi;2021;Perkotaan;Berbau;Ya;1246,09752
Kota Cirebon;2021;Perkotaan;Berbau;Ya;325,3249664
Kota Depok;2021;Perkotaan;Berbau;Ya;15852,79712
Kota Sukabumi;2021;Perkotaan;Berbau;Ya;2511,323509
Kota Tasikmalaya;2021;Perkotaan;Berbau;Ya;5206,130966
Kuningan;2021;Perkotaan;Berbau;Ya;251,9889221
Majalengka;2021;Perkotaan;Berbau;Ya;446,9223328
Pangandaran;2021;Perkotaan;Berbau;Ya;613,8068085
Purwakarta;2021;Perkotaan;Berbau;Ya;1517,252762
Subang;2021;Perkotaan;Berbau;Ya;1601,026001
Sukabumi;2021;Perkotaan;Berbau;Ya;2793,562561
Tasikmalaya;2021;Perkotaan;Berbau;Ya;602,3527832
Jawa Barat;2021;Perkotaan;Berbusa;Ya;30826,05088
Kota Cimahi;2021;Perkotaan;Berbusa;Ya;4,996445656
Kota Depok;2021;Perkotaan;Berbusa;Ya;1033,197662
Kota Sukabumi;2021;Perkotaan;Berbusa;Ya;456,0363464
Kota Tasikmalaya;2021;Perkotaan;Berbusa;Ya;2466,740448
Purwakarta;2021;Perkotaan;Berbusa;Ya;779,5204163
Jawa Barat;2021;Perkotaan;Berwarna;Ya;142285,6163
Kota Banjar;2021;Perkotaan;Berwarna;Ya;661,0252533
Kota Bekasi;2021;Perkotaan;Berwarna;Ya;938,5523682
Kota Bogor;2021;Perkotaan;Berwarna;Ya;510,9396515
Kota Cimahi;2021;Perkotaan;Berwarna;Ya;1066,491853
Kota Cirebon;2021;Perkotaan;Berwarna;Ya;109,8187256
Kota Depok;2021;Perkotaan;Berwarna;Ya;9061,298645
Kota Sukabumi;2021;Perkotaan;Berwarna;Ya;2069,311628
Kota Tasikmalaya;2021;Perkotaan;Berwarna;Ya;4061,700974
Kuningan;2021;Perkotaan;Berwarna;Ya;463,8686066
Majalengka;2021;Perkotaan;Berwarna;Ya;2647,085037
Pangandaran;2021;Perkotaan;Berwarna;Ya;330,0672607
Purwakarta;2021;Perkotaan;Berwarna;Ya;2212,236984
Sukabumi;2021;Perkotaan;Berwarna;Ya;2969,764954
Tasikmalaya;2021;Perkotaan;Berwarna;Ya;471,9674377
Jawa Barat;2021;Perkotaan;Keruh;Ya;217548,7993
Kota Banjar;2021;Perkotaan;Keruh;Ya;848,0269241
Kota Bekasi;2021;Perkotaan;Keruh;Ya;5119,122122
Kota Bogor;2021;Perkotaan;Keruh;Ya;3510,692146
Kota Cimahi;2021;Perkotaan;Keruh;Ya;1296,918023
Kota Cirebon;2021;Perkotaan;Keruh;Ya;421,52388
Kota Depok;2021;Perkotaan;Keruh;Ya;15329,79929
Kota Sukabumi;2021;Perkotaan;Keruh;Ya;3727,914371
Kota Tasikmalaya;2021;Perkotaan;Keruh;Ya;4574,021423
Kuningan;2021;Perkotaan;Keruh;Ya;1056,32431
Majalengka;2021;Perkotaan;Keruh;Ya;7385,384905
Pangandaran;2021;Perkotaan;Keruh;Ya;547,2995758
Purwakarta;2021;Perkotaan;Keruh;Ya;2070,569855
Subang;2021;Perkotaan;Keruh;Ya;1967,347595
Sukabumi;2021;Perkotaan;Keruh;Ya;3616,99472
Sumedang;2021;Perkotaan;Keruh;Ya;750,5960083
Jawa Barat;2022;Perkotaan;Berasa;Ya;204585,7018
Kota Bekasi;2022;Perkotaan;Berasa;Ya;46422,31239
Kota Bogor;2022;Perkotaan;Berasa;Ya;1083,752563
Kota Cimahi;2022;Perkotaan;Berasa;Ya;671,6186963
Kota Cirebon;2022;Perkotaan;Berasa;Ya;152,5496561
Kota Depok;2022;Perkotaan;Berasa;Ya;9961,377227
Kota Sukabumi;2022;Perkotaan;Berasa;Ya;203,4086986
Kota Tasikmalaya;2022;Perkotaan;Berasa;Ya;691,8766532
Kuningan;2022;Perkotaan;Berasa;Ya;79,10530622
Pangandaran;2022;Perkotaan;Berasa;Ya;1248,053539
Purwakarta;2022;Perkotaan;Berasa;Ya;1080,379695
Subang;2022;Perkotaan;Berasa;Ya;5894,459242
Sukabumi;2022;Perkotaan;Berasa;Ya;6937,06563
Sumedang;2022;Perkotaan;Berasa;Ya;282,6719384
Jawa Barat;2022;Perkotaan;Berbau;Ya;200983,3644
Kota Bekasi;2022;Perkotaan;Berbau;Ya;40280,30851
Kota Bogor;2022;Perkotaan;Berbau;Ya;1509,367886
Kota Cimahi;2022;Perkotaan;Berbau;Ya;887,6108065
Kota Cirebon;2022;Perkotaan;Berbau;Ya;389,5900694
Kota Depok;2022;Perkotaan;Berbau;Ya;12464,47265
Kota Sukabumi;2022;Perkotaan;Berbau;Ya;1322,419352
Kota Tasikmalaya;2022;Perkotaan;Berbau;Ya;4198,655395
Majalengka;2022;Perkotaan;Berbau;Ya;630,877182
Pangandaran;2022;Perkotaan;Berbau;Ya;859,8508283
Purwakarta;2022;Perkotaan;Berbau;Ya;3071,022086
Subang;2022;Perkotaan;Berbau;Ya;7463,029664
Sukabumi;2022;Perkotaan;Berbau;Ya;3198,693947
Sumedang;2022;Perkotaan;Berbau;Ya;494,9586215
Tasikmalaya;2022;Perkotaan;Berbau;Ya;2342,969294
Jawa Barat;2022;Perkotaan;Berbusa;Ya;64022,28444
Kota Bekasi;2022;Perkotaan;Berbusa;Ya;11993,45954
Kota Bogor;2022;Perkotaan;Berbusa;Ya;370,2848218
Kota Cimahi;2022;Perkotaan;Berbusa;Ya;462,5520403
Kota Depok;2022;Perkotaan;Berbusa;Ya;2073,55243
Kota Tasikmalaya;2022;Perkotaan;Berbusa;Ya;348,8488527
Majalengka;2022;Perkotaan;Berbusa;Ya;232,4721728
Purwakarta;2022;Perkotaan;Berbusa;Ya;461,7323591
Sukabumi;2022;Perkotaan;Berbusa;Ya;3198,693947
Sumedang;2022;Perkotaan;Berbusa;Ya;402,2641288
Jawa Barat;2022;Perkotaan;Berwarna;Ya;202662,4591
Kota Banjar;2022;Perkotaan;Berwarna;Ya;996,7970008
Kota Bekasi;2022;Perkotaan;Berwarna;Ya;31600,25316
Kota Bogor;2022;Perkotaan;Berwarna;Ya;2499,385157
Kota Cimahi;2022;Perkotaan;Berwarna;Ya;896,0358189
Kota Depok;2022;Perkotaan;Berwarna;Ya;10254,65002
Kota Sukabumi;2022;Perkotaan;Berwarna;Ya;542,7112238
Kota Tasikmalaya;2022;Perkotaan;Berwarna;Ya;8018,051572
Kuningan;2022;Perkotaan;Berwarna;Ya;1377,693701
Majalengka;2022;Perkotaan;Berwarna;Ya;1883,968793
Pangandaran;2022;Perkotaan;Berwarna;Ya;3054,642258
Purwakarta;2022;Perkotaan;Berwarna;Ya;1057,416834
Sukabumi;2022;Perkotaan;Berwarna;Ya;2071,811996
Sumedang;2022;Perkotaan;Berwarna;Ya;282,6719384
Jawa Barat;2022;Perkotaan;Keruh;Ya;331246,9366
Kota Banjar;2022;Perkotaan;Keruh;Ya;1088,654434
Kota Bekasi;2022;Perkotaan;Keruh;Ya;38229,21309
Kota Bogor;2022;Perkotaan;Keruh;Ya;4378,001776
Kota Cimahi;2022;Perkotaan;Keruh;Ya;1411,105122
Kota Cirebon;2022;Perkotaan;Keruh;Ya;780,9800595
Kota Depok;2022;Perkotaan;Keruh;Ya;14565,59776
Kota Sukabumi;2022;Perkotaan;Keruh;Ya;2010,805188
Kota Tasikmalaya;2022;Perkotaan;Keruh;Ya;4112,651847
Kuningan;2022;Perkotaan;Keruh;Ya;1725,472758
Majalengka;2022;Perkotaan;Keruh;Ya;2526,686637
Pangandaran;2022;Perkotaan;Keruh;Ya;1884,704396
Purwakarta;2022;Perkotaan;Keruh;Ya;6898,213068
Subang;2022;Perkotaan;Keruh;Ya;7463,029664
Sukabumi;2022;Perkotaan;Keruh;Ya;3940,601624
Sumedang;2022;Perkotaan;Keruh;Ya;1601,062939
Tasikmalaya;2022;Perkotaan;Keruh;Ya;384,2896411
Jawa Barat;2023;Perkotaan;Berasa;Ya;146858,6148
Kota Bekasi;2023;Perkotaan;Berasa;Ya;20514,67646
Kota Bogor;2023;Perkotaan;Berasa;Ya;1436,493303
Kota Cimahi;2023;Perkotaan;Berasa;Ya;1258,961905
Kota Cirebon;2023;Perkotaan;Berasa;Ya;7,574786963
Kota Depok;2023;Perkotaan;Berasa;Ya;7364,226441
Kota Sukabumi;2023;Perkotaan;Berasa;Ya;175,8415763
Kota Tasikmalaya;2023;Perkotaan;Berasa;Ya;1555,077639
Kuningan;2023;Perkotaan;Berasa;Ya;1253,503573
Majalengka;2023;Perkotaan;Berasa;Ya;538,4589232
Purwakarta;2023;Perkotaan;Berasa;Ya;2765,623301
Subang;2023;Perkotaan;Berasa;Ya;353,8269855
Jawa Barat;2023;Perkotaan;Berbau;Ya;124654,2675
Kota Bekasi;2023;Perkotaan;Berbau;Ya;23380,52379
Kota Bogor;2023;Perkotaan;Berbau;Ya;6448,637137
Kota Cimahi;2023;Perkotaan;Berbau;Ya;2581,713589
Kota Depok;2023;Perkotaan;Berbau;Ya;10159,3462
Kota Sukabumi;2023;Perkotaan;Berbau;Ya;525,1843158
Kota Tasikmalaya;2023;Perkotaan;Berbau;Ya;3968,374986
Kuningan;2023;Perkotaan;Berbau;Ya;465,817495
Majalengka;2023;Perkotaan;Berbau;Ya;322,0530104
Purwakarta;2023;Perkotaan;Berbau;Ya;2238,377009
Subang;2023;Perkotaan;Berbau;Ya;353,8269855
