Tanggal;Kurs
1/18/2016 12:00:00 AM;13931
1/15/2016 12:00:00 AM;13886
1/14/2016 12:00:00 AM;13877
1/13/2016 12:00:00 AM;13861
01/12/2016 00:00;13835
01/11/2016 00:00;13935
01/08/2016 00:00;13874
01/07/2016 00:00;13946
01/06/2016 00:00;13863
01/05/2016 00:00;13931
01/04/2016 00:00;13898
12/31/2015 12:00:00 AM;13795
12/30/2015 12:00:00 AM;13794
12/29/2015 12:00:00 AM;13658
12/28/2015 12:00:00 AM;13639
12/23/2015 12:00:00 AM;13644
12/22/2015 12:00:00 AM;13615
12/21/2015 12:00:00 AM;13872
12/18/2015 12:00:00 AM;14032
12/17/2015 12:00:00 AM;14028
12/16/2015 12:00:00 AM;14050
12/15/2015 12:00:00 AM;14065
12/14/2015 12:00:00 AM;14076
12/11/2015 00:00;13937
12/10/2015 00:00;13954
12/08/2015 00:00;13853
12/07/2015 00:00;13837
12/04/2015 00:00;13833
12/03/2015 00:00;13845
12/02/2015 00:00;13757
12/01/2015 00:00;13808
11/30/2015 12:00:00 AM;13840
11/27/2015 12:00:00 AM;13747
11/26/2015 12:00:00 AM;13733
11/25/2015 12:00:00 AM;13673
11/24/2015 12:00:00 AM;13723
11/23/2015 12:00:00 AM;13696
11/20/2015 12:00:00 AM;13739
11/19/2015 12:00:00 AM;13787
11/18/2015 12:00:00 AM;13763
11/17/2015 12:00:00 AM;13711
11/16/2015 12:00:00 AM;13732
11/13/2015 12:00:00 AM;13633
11/12/2015 00:00;13575
11/11/2015 00:00;13576
11/10/2015 00:00;13619
11/09/2015 00:00;13687
11/06/2015 00:00;13550
11/05/2015 00:00;13603
11/04/2015 00:00;13461
11/03/2015 00:00;13594
11/02/2015 00:00;13682
10/30/2015 12:00:00 AM;13639
10/29/2015 12:00:00 AM;13562
10/28/2015 12:00:00 AM;13630
10/27/2015 12:00:00 AM;13626
10/26/2015 12:00:00 AM;13643
10/23/2015 12:00:00 AM;13491
10/22/2015 12:00:00 AM;13640
10/21/2015 12:00:00 AM;13696
10/20/2015 12:00:00 AM;13634
10/19/2015 12:00:00 AM;13563
10/16/2015 12:00:00 AM;13534
10/15/2015 12:00:00 AM;13288
10/13/2015 12:00:00 AM;13557
10/12/2015 00:00;13466
10/09/2015 00:00;13521
10/08/2015 00:00;13809
10/07/2015 00:00;14065
10/06/2015 00:00;14382
10/05/2015 00:00;14604
10/02/2015 00:00;14709
10/01/2015 00:00;14654
9/30/2015 12:00:00 AM;14657
9/29/2015 12:00:00 AM;14728
9/28/2015 12:00:00 AM;14696
9/25/2015 12:00:00 AM;14690
9/23/2015 12:00:00 AM;14623
9/22/2015 12:00:00 AM;14486
9/21/2015 12:00:00 AM;14451
9/18/2015 12:00:00 AM;14463
9/17/2015 12:00:00 AM;14452
9/16/2015 12:00:00 AM;14442
9/15/2015 12:00:00 AM;14371
9/14/2015 12:00:00 AM;14322
09/11/2015 00:00;14306
09/10/2015 00:00;14322
09/09/2015 00:00;14244
09/08/2015 00:00;14285
09/07/2015 00:00;14234
09/04/2015 00:00;14178
09/03/2015 00:00;14160
09/02/2015 00:00;14127
09/01/2015 00:00;14081
8/31/2015 12:00:00 AM;14027
8/28/2015 12:00:00 AM;14011
8/27/2015 12:00:00 AM;14128
8/26/2015 12:00:00 AM;14102
8/25/2015 12:00:00 AM;14067
8/24/2015 12:00:00 AM;13998
8/21/2015 12:00:00 AM;13895
8/20/2015 12:00:00 AM;13838
8/19/2015 12:00:00 AM;13824
8/18/2015 12:00:00 AM;13831
8/14/2015 12:00:00 AM;13763
8/13/2015 12:00:00 AM;13747
08/12/2015 00:00;13758
08/11/2015 00:00;13541
08/10/2015 00:00;13536
08/07/2015 00:00;13536
08/06/2015 00:00;13529
08/05/2015 00:00;13517
08/04/2015 00:00;13495
08/03/2015 00:00;13492
7/31/2015 12:00:00 AM;13481
7/30/2015 12:00:00 AM;13468
7/29/2015 12:00:00 AM;13444
7/28/2015 12:00:00 AM;13460
7/27/2015 12:00:00 AM;13453
7/24/2015 12:00:00 AM;13448
7/23/2015 12:00:00 AM;13394
7/22/2015 12:00:00 AM;13368
7/15/2015 12:00:00 AM;13329
7/14/2015 12:00:00 AM;13320
7/13/2015 12:00:00 AM;13309
07/10/2015 00:00;13304
07/09/2015 00:00;13347
07/08/2015 00:00;13346
07/07/2015 00:00;13313
07/06/2015 00:00;13353
07/03/2015 00:00;13316
07/02/2015 00:00;13337
07/01/2015 00:00;13331
6/30/2015 12:00:00 AM;13332
6/29/2015 12:00:00 AM;13356
6/26/2015 12:00:00 AM;13338
6/25/2015 12:00:00 AM;13323
6/24/2015 12:00:00 AM;13280
6/23/2015 12:00:00 AM;13316
6/22/2015 12:00:00 AM;13318
6/19/2015 12:00:00 AM;13324
6/18/2015 12:00:00 AM;13341
6/17/2015 12:00:00 AM;13367
6/16/2015 12:00:00 AM;13333
6/15/2015 12:00:00 AM;13333
06/12/2015 00:00;13317
06/11/2015 00:00;13292
06/10/2015 00:00;13329
06/09/2015 00:00;13362
06/08/2015 00:00;13360
06/05/2015 00:00;13288
06/04/2015 00:00;13243
06/03/2015 00:00;13196
06/01/2015 00:00;13230
5/29/2015 12:00:00 AM;13211
5/28/2015 12:00:00 AM;13205
5/27/2015 12:00:00 AM;13229
5/26/2015 12:00:00 AM;13192
5/25/2015 12:00:00 AM;13186
5/22/2015 12:00:00 AM;13136
5/21/2015 12:00:00 AM;13150
5/20/2015 12:00:00 AM;13169
5/19/2015 12:00:00 AM;13183
5/18/2015 12:00:00 AM;13116
5/15/2015 12:00:00 AM;13090
5/13/2015 12:00:00 AM;13188
05/12/2015 00:00;13203
05/11/2015 00:00;13116
05/08/2015 00:00;13177
05/07/2015 00:00;13065
05/06/2015 00:00;13040
05/05/2015 00:00;12993
05/04/2015 00:00;13021
4/30/2015 12:00:00 AM;12937
4/29/2015 12:00:00 AM;12964
4/28/2015 12:00:00 AM;12978
4/27/2015 12:00:00 AM;12922
4/24/2015 12:00:00 AM;12941
4/23/2015 12:00:00 AM;12939
4/22/2015 12:00:00 AM;12952
4/21/2015 12:00:00 AM;12942
4/20/2015 12:00:00 AM;12875
4/17/2015 12:00:00 AM;12863
4/16/2015 12:00:00 AM;12838
4/15/2015 12:00:00 AM;12976
4/14/2015 12:00:00 AM;12979
4/13/2015 12:00:00 AM;12945
04/10/2015 00:00;12910
04/09/2015 00:00;12973
04/08/2015 00:00;13002
04/07/2015 00:00;12982
04/06/2015 00:00;12942
04/02/2015 00:00;13000
04/01/2015 00:00;13043
3/31/2015 12:00:00 AM;13084
3/30/2015 12:00:00 AM;13086
3/27/2015 12:00:00 AM;13064
3/26/2015 12:00:00 AM;13003
3/25/2015 12:00:00 AM;12932
3/24/2015 12:00:00 AM;12972
3/23/2015 12:00:00 AM;13076
3/20/2015 12:00:00 AM;13075
3/19/2015 12:00:00 AM;13008
3/18/2015 12:00:00 AM;13164
3/17/2015 12:00:00 AM;13209
3/16/2015 12:00:00 AM;13237
3/13/2015 12:00:00 AM;13191
03/12/2015 00:00;13176
03/11/2015 00:00;13164
03/10/2015 00:00;13059
03/09/2015 00:00;13047
03/06/2015 00:00;12983
03/05/2015 00:00;13022
03/04/2015 00:00;12963
03/03/2015 00:00;12962
03/02/2015 00:00;12993
2/27/2015 12:00:00 AM;12863
2/26/2015 12:00:00 AM;12862
2/25/2015 12:00:00 AM;12887
2/24/2015 12:00:00 AM;12866
2/23/2015 12:00:00 AM;12813
2/20/2015 12:00:00 AM;12849
2/18/2015 12:00:00 AM;12804
2/17/2015 12:00:00 AM;12757
2/16/2015 12:00:00 AM;12742
2/13/2015 12:00:00 AM;12769
02/12/2015 00:00;12794
02/11/2015 00:00;12700
02/10/2015 00:00;12644
02/09/2015 00:00;12679
02/06/2015 00:00;12613
02/05/2015 00:00;12653
02/04/2015 00:00;12609
02/03/2015 00:00;12643
02/02/2015 00:00;12700
1/30/2015 12:00:00 AM;12625
1/29/2015 12:00:00 AM;12515
1/28/2015 12:00:00 AM;12498
1/27/2015 12:00:00 AM;12493
1/26/2015 12:00:00 AM;12517
1/23/2015 12:00:00 AM;12444
1/22/2015 12:00:00 AM;12451
1/21/2015 12:00:00 AM;12557
1/20/2015 12:00:00 AM;12659
1/19/2015 12:00:00 AM;12612
1/16/2015 12:00:00 AM;12593
1/15/2015 12:00:00 AM;12617
1/14/2015 12:00:00 AM;12580
1/13/2015 12:00:00 AM;12608
01/12/2015 00:00;12568
01/09/2015 00:00;12640
01/08/2015 00:00;12731
01/07/2015 00:00;12732
01/06/2015 00:00;12658
01/05/2015 00:00;12589
01/02/2015 00:00;12474
